price,per,monthly_converted,property_type,postal_code_area,Available,Minimum term,Maximum term,Furnishings,Parking,Garage,Garden/terrace,Balcony/patio,Disabled access,Living room,Broadband included,Couples OK?,Smoking OK?,Pets OK?,Occupation,References?,Gender,Vegetarian,Min age,Max age
425,pcm,,Flat share,M16,29/05/2023,3,3,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Student,No,Female,,,
500,pcm,,House share,M35,Now,3,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,Male,,23,
650,pcm,,Flat share,M5,Now,12,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,20,30
645,pcm,,House share,M4,Now,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
550,pcm,,Shared property,M30,Now,12,0,Furnished,No,,,,,shared,Yes,No,No,No,Professional,Yes,Male,,,
450,pcm,,House share,M30,Now,3,0,Furnished,Yes,,Yes,,,No,Yes,No,No,No,Don't mind,No,No preference,,,
121,pw,523.93,House share,M14,01/07/2023,12,12,Furnished,No,No,No,No,No,shared,No,No,Yes,No,Student,No,No preference,,,
440,pcm,,House share,M15,Now,4,0,Furnished,No,No,Yes,No,No,shared,No,No,Yes,Yes,Student,No,No preference,,20,29
440,pcm,,Flat rent,M22,26/04/2023,12,0,Part Furnished,Yes,No,No,No,No,,,,Yes,Yes,Don't mind,Yes,No preference,,,
665,pcm,,Shared property,M30,01/05/2023,0,3,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
500,pcm,,Flat share,M3,13/05/2023,0,0,Furnished,No,No,No,Yes,No,shared,No,No,Yes,No,Don't mind,No,Female,,20,
1000,pcm,,Flat share,M3,19/04/2023,6,6,Furnished,No,,,Yes,,,,Yes,No,No,Professional,Yes,No preference,,25,50
170,pw,736.10,House share,M19,Now,0,4,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,No,No,Don't mind,No,No preference,Yes,,
230,pw,995.90,Flat share,M13,03/09/2023,12,12,Furnished,Yes,No,No,No,Yes,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
230,pw,995.90,House rent,M14,01/07/2023,6,0,Part Furnished,Yes,No,Yes,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
230,pw,995.90,Flat rent,M15,Now,0,0,Unfurnished,Yes,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
700,pcm,,Flat share,M1,01/06/2023,6,0,Furnished,No,No,No,No,No,shared,No,No,No,No,Student,Yes,No preference,,18,
550,pcm,,House share,M46,Now,1,0,Unfurnished,Yes,Yes,Yes,No,No,shared,Yes,No,No,Yes,Professional,Yes,No preference,,21,35
145,pw,627.85,Flat share,M13,Now,3,3,Furnished,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
145,pw,627.85,Flat rent,M15,Now,0,0,Furnished,No,No,No,No,No,,,,No,No,Student,No,No preference,,,
725,pcm,,House share,M21,Now,1,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,Male,,,
795,pcm,,Flat share,M1,12/05/2023,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
130,pw,562.90,Shared property,M24,Now,6,12,Furnished,Yes,No,Yes,No,No,No,No,No,No,No,Professional,No,No preference,,21,
650,pcm,,Shared property,M19,Now,6,0,Furnished,Yes,No,Yes,No,No,No,No,No,No,No,Professional,Yes,No preference,,25,50
500,pcm,,House share,M43,25/04/2023,0,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,Yes,Professional,No,No preference,,,
100,pw,433.00,Flat share,M14,01/07/2023,12,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Student,No,No preference,Yes,,
550,pcm,,House share,M16,16/06/2023,2,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,No,No preference,Yes,25,
550,pcm,,House share,M13,Now,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,20,
850,pcm,,Flat share,M30,Now,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,,,
850,pcm,,House share,M19,Now,12,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
630,pcm,,Flat share,M5,31/05/2023,12,0,Furnished,Yes,Yes,No,Yes,No,shared,No,No,Yes,Yes,Professional,Yes,Female,,22,28
400,pcm,,Flat share,M21,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,No,No,Professional,No,No preference,,25,45
400,pcm,,House rent,M14,Now,4,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
100,pw,433.00,House share,M28,Now,0,0,Furnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,25,
177,pw,766.41,Flat share,M14,Now,4,4,Furnished,Yes,No,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
525,pcm,,House share,M30,01/06/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Professional,Yes,Female,,28,50
650,pcm,,Flat share,M5,01/07/2023,0,0,Furnished,No,,,,,shared,,No,Yes,No,Don't mind,No,No preference,,,
170,pw,736.10,House share,M43,Now,6,36,Furnished,Yes,,Yes,Yes,,shared,Yes,No,Yes,No,Professional,Yes,Female,,25,60
170,pw,736.10,House rent,M6,10/07/2023,3,0,Part Furnished,Yes,No,Yes,Yes,No,,,,No,Yes,Professional,Yes,No preference,,,
463,pcm,,House share,M14,01/07/2023,12,12,Furnished,No,,Yes,,,shared,,Yes,Yes,Yes,Don't mind,No,No preference,,,
700,pcm,,Flat share,M4,Now,0,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,30,54
600,pcm,,Flat share,M12,01/05/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,23,
607,pcm,,House share,M14,Now,12,12,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,Yes,No,Student,No,No preference,,18,21
607,pcm,,Flat rent,M4,Now,12,0,Unfurnished,No,,Yes,,,,,,Yes,Yes,Don't mind,Yes,No preference,,,
388,pcm,,Flat share,M7,Now,0,0,Furnished,Yes,,,Yes,,shared,,No,No,Yes,Professional,No,Female,,22,30
650,pcm,,Flat share,M5,01/05/2023,4,0,Furnished,No,,Yes,Yes,,shared,Yes,No,Yes,No,Professional,No,No preference,,21,35
150,pw,649.50,Flat share,M11,Now,0,3,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
425,pcm,,Flat share,M3,31/05/2023,5,5,Furnished,No,Yes,No,Yes,No,shared,No,No,Yes,Yes,Don't mind,Yes,No preference,,18,30
595,pcm,,House share,M13,19/06/2023,12,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
600,pcm,,Flat share,M15,Now,11,0,Furnished,No,No,Yes,Yes,No,shared,No,No,No,No,Professional,No,Male,,,35
400,pcm,,House share,M11,Now,0,0,Furnished,Yes,No,No,No,No,shared,No,No,Yes,No,Don't mind,No,No preference,,,
725,pcm,,House share,M13,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,Female,,18,45
550,pcm,,Flat share,M3,01/05/2023,5,5,Furnished,No,,,Yes,,shared,Yes,No,No,No,Professional,Yes,Female,,,26
841,pcm,,Flat share,M3,01/05/2023,4,4,Furnished,No,,,,Yes,shared,Yes,No,Yes,Yes,Don't mind,No,No preference,,18,30
695,pcm,,Flat share,M4,Now,1,1,Furnished,No,,,Yes,Yes,shared,Yes,No,Yes,No,Professional,No,No preference,,25,35
600,pcm,,House share,M23,08/05/2023,1,6,Furnished,No,,Yes,,,shared,Yes,No,No,No,Professional,No,Female,Yes,25,
140,pw,606.20,Flat share,M5,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,25,
190,pw,822.70,Flat share,M14,09/09/2023,0,11,Furnished,No,Yes,,,,,Yes,No,No,No,Student,No,No preference,,18,28
600,pcm,,House share,M19,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,Yes,Don't mind,No,Female,,21,35
330,pcm,,Flat share,M14,01/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,No,No preference,,25,35
500,pcm,,Flat share,M20,01/06/2023,6,0,Furnished,No,,,,,,,No,No,No,Professional,No,No preference,,21,28
550,pcm,,House share,M41,01/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,Female,,26,
550,pcm,,House rent,M25,Now,12,36,Part Furnished,No,No,Yes,No,No,,,,No,No,Professional,Yes,No preference,,,
825,pcm,,Flat share,M27,Now,0,0,Furnished,No,,Yes,Yes,,shared,Yes,No,No,No,Professional,No,No preference,,23,60
725,pcm,,Flat share,M4,01/05/2023,4,0,Furnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,27,68
600,pcm,,Flat share,M7,Now,1,0,Furnished,Yes,Yes,Yes,Yes,Yes,shared,Yes,No,No,No,Professional,No,Female,,23,60
600,pcm,,Flat rent,M50,20/04/2023,5,18,Furnished,Yes,No,Yes,No,Yes,,,,No,No,Student,No,No preference,,,
600,pcm,,Flat share,M4,05/05/2023,12,0,Furnished,Yes,,,Yes,,shared,Yes,No,Yes,No,Professional,No,Male,,20,27
160,pw,692.80,Flat share,M13,Now,0,5,Furnished,No,No,No,Yes,Yes,shared,Yes,No,Yes,No,Student,No,No preference,,,
160,pw,692.80,Flat rent,M4,Now,1,5,Furnished,No,No,No,Yes,Yes,,,,No,No,Professional,Yes,No preference,,,
467,pcm,,Flat share,M5,Now,6,0,Furnished,No,,,Yes,Yes,shared,Yes,No,No,No,Don't mind,No,No preference,,,
600,pcm,,House share,M14,Now,0,4,Furnished,No,,Yes,,,No,Yes,No,No,No,Don't mind,Yes,No preference,Yes,,
125,pw,541.25,Flat share,M1,Now,0,0,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
540,pcm,,House share,M21,19/04/2023,6,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,Yes,Professional,No,No preference,,25,45
540,pcm,,Flat rent,M4,Now,0,0,Furnished,No,,,,,,,,Yes,No,Don't mind,Yes,No preference,,,
660,pcm,,Flat share,M5,25/06/2023,12,12,Furnished,No,,,Yes,,shared,No,No,Yes,No,Don't mind,No,No preference,,20,30
500,pcm,,House share,M21,Now,6,0,Unfurnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,30,38
800,pcm,,House share,M33,17/04/2023,0,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
150,pw,649.50,Flat share,M16,17/05/2023,0,2,Furnished,Yes,,Yes,,,shared,Yes,Yes,No,Yes,Don't mind,No,No preference,,25,
390,pcm,,House share,M20,Now,4,4,Furnished,Yes,No,Yes,No,No,shared,No,No,Yes,No,Student,No,No preference,,,
650,pcm,,Flat share,M5,01/07/2023,0,3,Furnished,No,,,Yes,,shared,Yes,No,No,No,Don't mind,No,No preference,,22,35
179,pw,775.07,Flat share,M1,Now,5,5,Furnished,No,No,No,No,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
150,pw,649.50,House share,M20,Now,3,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,No,Male,,25,55
190,pw,822.70,Flat share,M1,01/06/2023,0,3,Furnished,Yes,Yes,No,No,Yes,shared,Yes,No,Yes,No,Don't mind,No,Female,,18,41
515,pcm,,House share,M7,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,23,
190,pw,822.70,Flat share,M1,01/06/2023,0,0,Furnished,Yes,Yes,No,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,18,80
125,pw,541.25,Flat share,M25,Now,3,24,Unfurnished,Yes,No,No,No,No,No,No,No,No,No,Don't mind,No,No preference,,,
130,pw,562.90,Flat share,M15,10/06/2023,3,3,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,,30
130,pw,562.90,Flat rent,M15,01/06/2023,1,3,Furnished,Yes,No,No,No,Yes,,,,No,No,Student,No,No preference,,,
525,pcm,,House share,M20,01/05/2023,8,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Professional,Yes,No preference,,,32
700,pcm,,Flat share,M1,Now,6,6,Furnished,No,,,,,shared,Yes,Yes,Yes,No,Professional,No,No preference,,23,30
180,pw,779.40,Flat share,M15,19/05/2023,2,2,Furnished,No,,,,Yes,shared,Yes,No,No,No,Student,No,No preference,,18,30
500,pcm,,Flat share,M34,Now,0,0,Furnished,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
500,pcm,,Flat share,M24,Now,1,0,Unfurnished,Yes,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,51
450,pcm,,House share,M20,Now,2,2,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
145,pw,627.85,Flat share,M14,Now,3,4,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Student,Yes,No preference,,,
490,pcm,,Flat share,M15,17/04/2023,3,0,Furnished,Yes,Yes,No,Yes,No,shared,No,No,No,No,Don't mind,No,No preference,,20,30
395,pcm,,House share,M8,Now,12,36,Furnished,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,Female,,18,63
180,pw,779.40,Flat share,M19,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
180,pw,779.40,House rent,M14,Now,0,0,Furnished,Yes,No,Yes,No,No,,,,Yes,No,Don't mind,No,No preference,,,
450,pcm,,House share,M9,Now,0,0,Furnished,Yes,,,,,shared,No,No,No,No,Don't mind,No,Female,Yes,,
375,pcm,,House share,M14,Now,5,12,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,23,39
125,pw,541.25,Flat share,M26,Now,0,0,Furnished,Yes,Yes,Yes,Yes,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
475,pcm,,House share,M5,01/05/2023,2,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,65
475,pcm,,Flat rent,M1,30/04/2023,0,0,Furnished,No,No,No,Yes,No,,,,No,Yes,Don't mind,Yes,No preference,,,
600,pcm,,Flat share,M5,01/05/2023,6,6,Furnished,No,,,Yes,Yes,shared,,No,Yes,No,Professional,No,No preference,,20,29
550,pcm,,Flat share,M50,21/05/2023,12,0,Furnished,No,No,No,No,No,shared,No,No,No,Yes,Professional,No,Female,,24,29
600,pcm,,House share,M6,Now,6,12,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,Female,Yes,20,33
715,pcm,,House share,M13,25/05/2023,0,0,Furnished,Yes,Yes,Yes,Yes,,shared,Yes,No,No,No,Don't mind,No,No preference,,18,30
500,pcm,,Flat share,M50,Now,0,6,Furnished,Yes,,Yes,,Yes,shared,Yes,No,Yes,Yes,Professional,Yes,No preference,Yes,21,
700,pcm,,House share,M30,Now,1,3,Furnished,Yes,No,No,Yes,No,No,Yes,No,No,No,Professional,Yes,No preference,,30,60
550,pcm,,House share,M14,Now,1,3,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,38
825,pcm,,Flat share,M1,08/05/2023,6,6,Furnished,No,,,,,,,No,No,No,Professional,No,Female,,22,28
650,pcm,,Flat share,M3,Now,12,24,Furnished,Yes,No,No,Yes,No,shared,Yes,No,Yes,No,Professional,No,No preference,,24,30
660,pcm,,House share,M23,Now,1,0,Furnished,Yes,,Yes,,,No,Yes,No,No,No,Professional,Yes,No preference,,,
550,pcm,,House share,M19,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,Yes,Yes,Don't mind,No,No preference,,18,65
144,pw,623.52,Flat share,M5,Now,0,3,Furnished,Yes,No,No,No,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,20
750,pcm,,Flat share,M4,Now,0,2,Furnished,No,No,Yes,Yes,Yes,shared,Yes,No,No,No,Professional,Yes,Female,,27,99
660,pcm,,Flat share,M21,Now,6,12,Furnished,Yes,,,,,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
645,pcm,,Flat share,M5,Now,5,0,Furnished,Yes,No,No,No,No,shared,No,No,Yes,No,Don't mind,No,No preference,,20,30
550,pcm,,House share,M14,Now,10,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Student,Yes,No preference,,18,30
550,pcm,,Flat share,M9,Now,0,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
700,pcm,,Flat share,M30,Now,6,24,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
499,pcm,,House share,M14,Now,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
450,pcm,,House share,M23,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,Female,,,
725,pcm,,Flat share,M15,01/06/2023,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,18,65
700,pcm,,Flat share,M5,01/08/2023,2,6,Furnished,Yes,Yes,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,Yes,25,44
750,pcm,,Flat share,M4,02/06/2023,6,12,Unfurnished,No,No,No,No,No,shared,No,No,Yes,No,Professional,Yes,No preference,,24,35
350,pcm,,Shared property,M9,Now,1,0,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Don't mind,Yes,No preference,,18,
495,pcm,,House share,M14,01/08/2023,12,12,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Professional,Yes,Female,,22,55
700,pcm,,House share,M19,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,22,35
500,pcm,,House share,M19,01/05/2023,6,12,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,18,50
625,pcm,,Flat share,M3,05/05/2023,6,0,Furnished,Yes,,,Yes,,shared,Yes,No,No,No,Don't mind,No,Female,,,
750,pcm,,House share,M40,Now,6,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,,
780,pcm,,House share,M13,Now,6,0,Furnished,No,,Yes,Yes,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,65
900,pcm,,Flat share,M15,Now,0,0,Furnished,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Don't mind,Yes,No preference,,21,35
480,pcm,,Flat share,M13,Now,1,2,Furnished,No,,,,,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
600,pcm,,Flat share,M22,Now,1,0,Furnished,Yes,Yes,Yes,Yes,No,shared,No,No,No,No,Don't mind,No,Male,,,
600,pcm,,House share,M7,Now,3,0,Furnished,Yes,,Yes,,Yes,shared,Yes,No,No,No,Don't mind,No,No preference,,18,99
525,pcm,,Flat share,M1,03/05/2023,0,3,Furnished,No,,,Yes,,,,No,Yes,No,Don't mind,Yes,No preference,Yes,19,24
525,pcm,,Flat rent,M21,27/04/2023,6,0,Part Furnished,Yes,No,No,No,No,,,,No,No,Professional,Yes,No preference,,,
620,pcm,,House share,M28,03/05/2023,0,6,Furnished,No,Yes,Yes,Yes,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,20,40
500,pcm,,House share,M20,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Don't mind,Yes,Female,,18,40
450,pcm,,Flat share,M20,01/08/2023,12,0,Furnished,Yes,No,No,No,No,shared,No,No,Yes,No,Don't mind,Yes,No preference,,,
110,pw,476.30,House share,M18,27/04/2023,0,6,Furnished,Yes,No,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,60
119,pw,515.27,House share,M40,26/04/2023,0,6,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,65
350,pcm,,Flat share,M8,Now,1,1,Furnished,Yes,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
380,pcm,,House share,M32,Now,6,0,Furnished,No,No,No,No,No,No,No,No,Yes,No,Don't mind,No,No preference,,,
250,pw,1082.50,Flat share,M4,Now,2,0,Furnished,No,No,No,No,No,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,,21,
246,pw,1065.18,Flat share,M50,Now,0,8,Furnished,Yes,No,No,No,No,shared,Yes,Yes,Yes,No,Student,No,No preference,,18,25
525,pcm,,Flat share,M4,12/05/2023,6,0,Furnished,Yes,No,No,Yes,No,shared,No,No,No,No,Don't mind,Yes,Female,,23,28
550,pcm,,House share,M8,Now,0,2,Furnished,Yes,,,,,shared,Yes,No,No,No,Don't mind,No,Female,,,
250,pcm,,Flat share,M4,Now,1,6,Furnished,No,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
141,pw,610.53,Flat share,M14,Now,3,3,Furnished,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Student,No,Male,,18,25
175,pw,757.75,Flat share,M1,10/06/2023,0,0,Furnished,Yes,,,,,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,Yes,,
420,pcm,,House share,M40,Now,0,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Don't mind,No,Male,,18,29
425,pcm,,House share,M28,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,65
400,pcm,,House share,M5,23/08/2023,12,12,Furnished,Yes,No,Yes,Yes,No,shared,No,No,Yes,No,Professional,No,No preference,,21,35
470,pcm,,House share,M16,23/04/2023,3,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,Female,Yes,22,45
488,pcm,,Flat share,M15,28/04/2023,0,0,Furnished,No,,,Yes,,,,No,No,No,Don't mind,No,No preference,,18,60
645,pcm,,Flat share,M3,19/04/2023,5,0,Furnished,No,Yes,No,Yes,No,shared,No,Yes,Yes,No,Don't mind,Yes,No preference,,,
525,pcm,,House share,M8,Now,0,3,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,No,No preference,,18,60
455,pcm,,House share,M21,02/05/2023,12,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Professional,No,Female,,25,30
750,pcm,,House share,M19,Now,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,21,65
650,pcm,,House share,M27,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,Female,,22,48
159,pw,688.47,Flat share,M14,Now,3,0,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
620,pcm,,Flat share,M6,Now,6,12,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,18,
550,pcm,,Shared property,M32,Now,6,0,Furnished,Yes,No,No,No,No,No,Yes,No,Yes,No,Professional,No,No preference,,18,60
695,pcm,,House share,M20,01/05/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,Female,,21,29
700,pcm,,House share,M50,Now,0,0,Furnished,No,,,,,,,No,Yes,No,Don't mind,No,No preference,,19,33
600,pcm,,Flat share,M5,Now,4,0,Furnished,No,No,Yes,No,Yes,shared,No,No,Yes,No,Don't mind,No,No preference,,,
576,pcm,,Flat share,M15,30/04/2023,0,0,Unfurnished,Yes,,,,Yes,shared,Yes,No,Yes,Yes,Don't mind,Yes,No preference,Yes,,
600,pcm,,House share,M40,Now,12,0,Unfurnished,Yes,,,,,shared,Yes,No,No,No,Don't mind,Yes,Female,,25,
125,pw,541.25,Flat share,M32,Now,0,0,Furnished,Yes,No,No,No,Yes,shared,Yes,No,No,No,Don't mind,No,Male,,18,60
380,pcm,,Flat share,M12,31/05/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
400,pcm,,House share,M6,25/04/2023,6,0,Furnished,Yes,,Yes,Yes,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,19,55
550,pcm,,House share,M12,Now,0,0,Furnished,No,,,,,shared,No,Yes,No,No,Don't mind,No,No preference,Yes,,
1100,pcm,,House share,M20,01/05/2023,1,2,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,Yes,,
150,pw,649.50,House share,M11,Now,0,3,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,,
650,pcm,,Flat share,M4,09/05/2023,10,10,Furnished,No,,,Yes,Yes,shared,No,Yes,No,No,Don't mind,Yes,No preference,,,
850,pcm,,House share,M11,Now,0,2,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,21,60
750,pcm,,Flat share,M4,Now,6,0,Furnished,No,,,,Yes,shared,Yes,No,Yes,No,Don't mind,No,Female,,30,
550,pcm,,House share,M27,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
650,pcm,,House share,M21,Now,0,12,Furnished,Yes,Yes,Yes,,,,Yes,No,Yes,Yes,Don't mind,No,No preference,,22,29
155,pw,671.15,Flat share,M14,Now,0,5,Furnished,No,No,No,No,No,shared,Yes,No,Yes,No,Student,No,No preference,,,
150,pw,649.50,Flat share,M12,Now,3,3,Furnished,Yes,No,No,Yes,Yes,shared,Yes,No,No,No,Professional,Yes,No preference,,25,55
600,pcm,,House share,M19,Now,0,0,Furnished,Yes,No,Yes,No,Yes,shared,Yes,No,No,No,Don't mind,Yes,Female,,18,65
775,pcm,,Flat share,M15,Now,6,0,Furnished,Yes,,,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,21,40
250,pw,1082.50,Flat share,M7,Now,0,0,Furnished,No,,,,,shared,Yes,Yes,No,No,Don't mind,No,No preference,Yes,18,99
500,pcm,,House share,M7,Now,0,0,Furnished,No,,Yes,,Yes,No,Yes,No,No,No,Don't mind,No,Female,Yes,20,40
650,pcm,,Flat share,M5,Now,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
400,pcm,,House share,M19,Now,6,0,Furnished,Yes,Yes,Yes,,Yes,shared,Yes,No,No,No,Don't mind,Yes,Female,,21,40
630,pcm,,Flat share,M50,Now,1,2,Furnished,Yes,,Yes,,Yes,shared,Yes,No,No,Yes,Don't mind,No,No preference,,22,
662,pcm,,Flat share,M3,14/05/2023,12,0,Furnished,No,,,Yes,,shared,Yes,No,No,No,Professional,No,No preference,,,
650,pcm,,Flat share,M5,20/05/2023,12,0,Furnished,Yes,No,Yes,Yes,No,shared,No,No,Yes,No,Professional,Yes,No preference,,,
760,pcm,,Flat share,M1,Now,0,0,Furnished,No,,,,,shared,Yes,No,No,No,Student,No,No preference,,,
525,pcm,,Flat share,M3,04/05/2023,0,0,Furnished,No,,,,,,,No,No,No,Professional,No,No preference,,25,40
399,pcm,,Flat share,M7,Now,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Professional,No,No preference,,,
662,pcm,,Flat share,M3,12/05/2023,12,0,Furnished,No,,,Yes,,No,No,No,Yes,No,Don't mind,No,No preference,,21,30
